[Ljava.lang.String;@72e8e1dd
2275.0	560.0	132.0	
2294.0	560.0	132.0	
2314.0	560.0	132.0	
2334.0	560.0	132.0	
2367.0	560.0	131.75	
2398.0	559.75	131.9375	
2424.0	559.6875	131.921875	
2444.0	559.609375	131.90234375	
2465.0	559.51171875	131.9404296875	
2485.0	559.4521484375	131.941162109375	
2504.0	559.393310546875	131.94598388671875	
2526.0	559.3392944335938	131.95689392089844	
2545.0	559.2961883544922	131.96100997924805	
2565.0	559.2571983337402	131.9659719467163	
2584.0	559.2231702804565	132.2209689617157	
2605.0	559.4441392421722	132.03698772192	
2624.0	559.2311269640923	132.305982157588	
2644.0	559.2246091216803	132.14098471030593	
2665.0	559.2249688319862	132.3709886474535	
2684.0	559.1701762294397	132.20448887883686	
2704.0	559.1549385457765	132.42911555914907	
2725.0	559.3875209018006	132.25114827135985	
2745.0	559.4281589192542	132.22118817733644	
2765.0	559.4926545917078	132.22536300196134	
2785.0	559.5770836031907	132.1744248626644	
2804.0	559.6244742785382	132.15524401049055	
2825.0	559.6735531183592	132.1387579687791	
2857.0	559.718777750022	131.8671067104835	
2887.0	559.7542012867299	132.0402771724383	
2914.0	559.7866330387778	132.01153546292522	
2934.0	559.8149030188824	131.97972983646176	
2955.0	559.8389343360975	132.0078856179563	
2974.0	559.8601175984395	131.99978772933582	
3007.0	559.8784887383549	131.74685079593846	
3038.0	559.8943851682229	131.93863103580765	
3064.0	559.9082478762543	131.92131739027047	
3085.0	559.920280445708	131.90169980550414	
3104.0	559.9307283725464	131.94041205789557	
3125.0	559.9398141736272	131.94085731341755	
3144.0	559.9477057479704	131.9457422942043	
3165.0	559.954562073536	131.95675291637934	
3185.0	559.9605204987834	131.9608381310003	
3206.0	559.9656970800725	131.96583333539598	
3225.0	559.9701949130979	132.2208560956939	
3246.0	559.9741031229885	132.03688189052252	
3265.0	559.9774987790397	132.05589283040308	
3284.0	559.9804492037815	132.07840770415487	
3305.0	559.9830127764524	132.04279560627012	
3324.0	559.9852401898183	132.04427403520702	
3345.0	559.9871755425131	132.041369336408	
3364.0	559.988857127196	132.03210974447128	
3385.0	559.9903182148819	132.27943827902158	
3404.0	560.2415877211477	132.08822933997521	
3425.0	560.0551907658064	132.349944340867	
3444.0	560.321774175459	132.17940298996595	
3465.0	560.4046381656033	132.15439416770204	
3485.0	560.4454007767172	132.17093537463376	
3517.0	560.5429532794449	132.12618313307544	
3548.0	560.5982480554413	132.1128781688528	
3575.0	560.6466505279009	132.60249916914051	
3595.0	560.4469629656967	133.2103901177672	
3614.0	560.6729653872598	132.98144186394012	
